Id,SalePrice
1656,145879.51266472889
1657,146480.02672082576
1658,146062.1304102754
1659,124951.51360065427
1660,154881.81402911508
1661,438135.66320381826
1662,414638.1737048122
1663,415217.52505592443
1664,639437.1366240623
1665,308098.31618282886
1666,298629.03190093813
1667,390337.6507000325
1668,341101.8446738877
1669,302511.6497991126
1670,341760.9446803085
1671,277972.9549944937
1672,470782.4640134351
1673,290898.48976705456
1674,247254.9354047747
1675,211999.90307839395
1676,216627.99476141433
1677,226961.15623121228
1678,559195.8304704161
1679,377574.61293766653
1680,325684.2820708614
1681,258996.38227334086
1682,312635.5263951777
1683,203218.25646896168
1684,173089.48013672407
1685,176819.338856165
1686,173874.27890784398
1687,170398.37194450095
1688,193321.33727078213
1689,194131.31503588927
1690,195052.0536492107
1691,181802.7113980045
1692,246132.39480885543
1693,168851.36653269708
1694,182858.1130167795
1695,167910.1255343726
1696,281052.48728203384
1697,174646.70817313073
1698,337615.5644876494
1699,307028.6005739865
1700,255565.65910282006
1701,265960.80578980636
1702,255034.7158005813
1703,247856.93001425557
1704,288540.0191737632
1705,234673.8326142964
1706,191812.81577527773
1707,200666.6849316986
1708,199032.1288020967
1709,269496.42758529837
1710,220980.8360466719
1711,256950.6199940052
1712,247813.184980707
1713,256655.10662844285
1714,222493.76440240882
1715,205262.78801375645
1716,183185.3245681884
1717,170680.75803125591
1718,137938.52589373486
1719,204276.22714081648
1720,235436.6708870429
1721,149312.35757443603
1722,119474.30647873637
1723,145103.20663761854
1724,194749.77231453994
1725,235471.4742021207
1726,185437.00731718072
1727,154293.21041400114
1728,163598.18909423836
1729,165719.5076643313
1730,155512.13362000423
1731,115544.24564473233
1732,131232.54766059775
1733,116346.92912098052
1734,119285.30963379101
1735,118535.07418572732
1736,112004.02138714476
1737,321523.61571240635
1738,243658.77178978248
1739,251401.78874275103
1740,224999.70519107144
1741,202177.98138537788
1742,181032.1079007453
1743,186045.5513697803
1744,321764.9542686816
1745,225337.86525262694
1746,208846.27140479404
1747,223429.74697336124
1748,228369.71341397899
1749,141672.16921090754
1750,131775.4290071537
1751,253153.98210165228
1752,114807.69747415087
1753,149760.14707348842
1754,202896.25617503098
1755,159646.7619612252
1756,131130.85831159173
1757,123083.44294567726
1758,143587.89294574456
1759,155752.8502207793
1760,165498.36213800954
1761,152673.03630860103
1762,179362.30507386685
1763,172285.40371237913
1764,110722.26178838419
1765,131783.8850827973
1766,192614.7547400224
1767,233298.63822091147
1768,134317.2441618108
1769,168858.0466683978
1770,150787.85089715337
1771,130950.11113659911
1772,130994.2824275182
1773,130212.43821865298
1774,151214.7431996483
1775,142034.29665950293
1776,126126.56631103322
1777,107791.68768619577
1778,136456.22539572147
1779,113955.0833848921
1780,163671.67535905555
1781,120633.82172944235
1782,99511.92590196515
1783,145526.81395943364
1784,109076.03424070454
1785,119984.632152157
1786,162031.8195228693
1787,162522.35437576877
1788,63772.99648077927
1789,102567.56046934365
1790,86268.41120539095
1791,199057.96791387614
1792,159083.0715216333
1793,129018.38664896971
1794,152232.82551025125
1795,132391.22218772102
1796,132590.54156594066
1797,125629.08476318284
1798,124300.86175622193
1799,112615.13932840465
1800,133339.08277020734
1801,128444.76026154
1802,146792.16975788394
1803,150108.5602761541
1804,145587.53513922435
1805,133234.9518445723
1806,127615.47197870577
1807,119307.34533399293
1808,117673.47848355566
1809,117043.69851302523
1810,131403.8826194961
1811,85334.68340040777
1812,92965.93692139027
1813,115988.640592845
1814,91324.87995141641
1815,53732.57362065008
1816,99524.3428561627
1817,101530.66082371878
1818,130427.62305261579
1819,127336.17287889929
1820,48862.28386856612
1821,115593.81834065172
1822,140459.4494954256
1823,42492.85384339767
1824,125129.35526266399
1825,144717.67020336766
1826,107273.75478294156
1827,105733.60062990137
1828,130250.91022154049
1829,124140.43753734518
1830,135898.33035142926
1831,135528.15781446084
1832,60542.65649601335
1833,133231.4215632464
1834,120075.19256329496
1835,130661.04803936963
1836,125976.79929883685
1837,96759.23010525682
1838,120438.99565247672
1839,103325.61202001589
1840,137119.4413582379
1841,134060.2110980206
1842,88216.02619147526
1843,144400.7554094221
1844,136009.81580412458
1845,151581.25603030366
1846,147802.48494712092
1847,175257.33499940913
1848,48919.908600940624
1849,95628.77336253125
1850,115257.53098524302
1851,149943.90060824217
1852,132912.54164532066
1853,127032.6578874899
1854,159300.08412567468
1855,150504.3769374371
1856,221096.96891512568
1857,118412.73721339283
1858,138337.24811988682
1859,115657.50185742001
1860,153124.69149128112
1861,117685.21457908858
1862,319078.76854401815
1863,302023.53577345033
1864,301998.785043811
1865,333816.9769475459
1866,311164.29732869985
1867,230105.23307843407
1868,286124.62486120226
1869,207835.60700274594
1870,218593.6091968151
1871,236377.55016677157
1872,175850.19122336726
1873,248472.55356397838
1874,157307.4451686558
1875,198997.38599679226
1876,202668.0523556741
1877,206594.7463777574
1878,212262.60737227183
1879,134538.23192874657
1880,135599.55712755548
1881,264720.2846948021
1882,243613.7945605932
1883,190391.58000885902
1884,205243.83904535993
1885,208112.98910359858
1886,264488.5647129014
1887,213286.27101183878
1888,265901.94017425366
1889,170408.28485195854
1890,103537.76205357669
1891,120831.70035685104
1892,95175.80538822825
1893,127023.71242171613
1894,122158.72763007165
1895,136701.12388348015
1896,124950.40241505278
1897,121862.73404486522
1898,113647.21800443139
1899,160269.30403187728
1900,155529.67453160285
1901,170181.36392166186
1902,157885.19257951804
1903,226833.19038359105
1904,156103.92299993298
1905,202292.81745999563
1906,102932.58901583505
1907,230235.8983013552
1908,113966.69678425822
1909,136112.84806191118
1910,126514.2491111151
1911,230265.7768451792
1912,358071.40439419827
1913,140250.4427450119
1914,51048.36257613389
1915,295104.46142401645
1916,58477.920966445665
1917,245865.57575116353
1918,139947.85949295264
1919,177960.77509088922
1920,166113.37384131143
1921,385255.78241768474
1922,326485.66455121274
1923,248941.1702078738
1924,246383.41460796652
1925,215701.95620633624
1926,394805.35964002006
1927,126104.41843573336
1928,153847.5948167099
1929,129475.97776451326
1930,129921.84823521574
1931,143944.9226932071
1932,138593.1666341325
1933,183971.57156296348
1934,184177.15693694464
1935,171362.40455279144
1936,193842.27648078668
1937,178043.6820240721
1938,163167.4430397286
1939,263892.7185259921
1940,197997.90573655287
1941,180262.7374360053
1942,162496.46731984886
1943,219946.14504495045
1944,347273.3149674199
1945,375602.83129113744
1946,138166.0230995231
1947,128860.85796489663
1948,180309.27829380488
1949,223953.0111853368
1950,179061.1053945001
1951,242682.38867310027
1952,209713.4499525827
1953,164267.82930173742
1954,187217.02012786845
1955,133496.06486767583
1956,308674.5707093693
1957,147860.27274573044
1958,259544.07708855966
1959,149611.70765607356
1960,112800.07397525087
1961,125072.28789541528
1962,96735.17269623166
1963,106442.14363450823
1964,103323.68825518807
1965,146103.30912015348
1966,137199.55549470717
1967,276241.3213074725
1968,440874.32400957664
1969,378644.5713507641
1970,458713.5757904717
1971,518712.41200360615
1972,394114.80136290024
1973,275561.21246025997
1974,323347.32598122157
1975,615820.2071733758
1976,270523.2015130881
1977,367161.74077932356
1978,344919.7917992551
1979,329467.0781660536
1980,215430.20066003795
1981,349231.6064028763
1982,228767.16215992588
1983,214563.36813672143
1984,196961.76615310283
1985,224421.46199375903
1986,204960.6360316517
1987,173713.88890666422
1988,174636.01611979216
1989,190585.4986422196
1990,208065.00258812137
1991,233045.46661010533
1992,221422.02045138972
1993,170454.4205796035
1994,224336.21470340234
1995,186608.55150988227
1996,261629.62024038465
1997,283817.9888459007
1998,316019.7617287142
1999,261766.09815112
2000,319268.93352323823
2001,255077.48561291047
2002,235167.68083490478
2003,252767.87812570823
2004,284404.877661831
2005,219845.5708818918
2006,202293.67740371398
2007,245116.79889116532
2008,207324.9235133515
2009,194235.76045880874
2010,192967.81039371988
2011,128824.02907589743
2012,170649.43085283227
2013,176508.99048284173
2014,179114.87833243603
2015,207784.40718505526
2016,191265.83631835427
2017,187769.45940507218
2018,113682.5899675662
2019,135667.06302622345
2020,100170.65664688514
2021,111854.52639638694
2022,186217.470186444
2023,139277.58610217128
2024,273533.37580579816
2025,358965.2155686641
2026,179535.06799672765
2027,165421.77279685021
2028,167339.6914413615
2029,179106.80037302134
2030,277068.51739455044
2031,236177.1985406424
2032,260029.84708137336
2033,265284.16724965035
2034,186602.12062757486
2035,227191.75323221163
2036,205657.55906614944
2037,209682.61014872312
2038,355017.9901154941
2039,230230.82300477405
2040,342406.2419300024
2041,274530.93444826
2042,207115.6642321056
2043,173023.90353427213
2044,171693.05846042244
2045,214474.28959260733
2046,142032.24879495308
2047,142573.34740163077
2048,138959.81048780397
2049,144500.0004501208
2050,163961.0543584044
2051,100872.62300250228
2052,125420.02300252659
2053,141300.63385482537
2054,110957.02435462359
2055,151078.3847490959
2056,142126.82161554616
2057,108211.84034100117
2058,206744.75450276065
2059,130086.7134982527
2060,172358.80776341294
2061,167268.24077852353
2062,127479.82061335658
2063,114703.02661688534
2064,138044.57921522926
2065,96888.21890156176
2066,161708.74754267096
2067,91447.45079277507
2068,141675.76170471066
2069,90668.09755378954
2070,121107.93038624653
2071,112688.24371738595
2072,150481.98538315314
2073,127724.63159971057
2074,185251.85396241242
2075,141541.97730225438
2076,123307.16245951393
2077,157630.31898289296
2078,126877.45829311985
2079,126841.88996443029
2080,124611.14751558252
2081,125011.11148706407
2082,126481.13455415366
2083,143545.9825505039
2084,112135.07008984071
2085,117410.68354708183
2086,113840.99302645196
2087,116787.03319472763
2088,94706.96081644348
2089,84321.12000841857
2090,129340.2912332081
2091,114554.46565176119
2092,113394.42341056073
2093,106954.52490179357
2094,106032.99481933693
2095,141288.679981152
2096,87415.61335461351
2097,100843.56957213045
2098,146629.24807550022
2099,62607.57340475784
2100,63429.60282472617
2101,104896.63354907634
2102,119711.09556216995
2103,103058.53939013623
2104,117605.78865675745
2105,120483.41003725349
2106,55863.98656119097
2107,192662.0864732263
2108,112310.40877507292
2109,109680.45703248912
2110,123683.99155341818
2111,135044.96791082574
2112,138314.77865203135
2113,118444.38417172057
2114,123670.44101069601
2115,156410.0750208129
2116,115844.99161116753
2117,146772.3408710101
2118,117510.69752249558
2119,117310.67295871647
2120,108913.15173631023
2121,84368.31069143547
2122,124417.27934231446
2123,80986.04262297583
2124,151688.02989217933
2125,121150.92342941955
2126,149148.75950123838
2127,156165.1413225303
2128,126376.87410137466
2129,93949.56211348076
2130,133415.43747124478
2131,144317.75467386018
2132,113162.85974835587
2133,117623.64164577053
2134,123078.95748139887
2135,94860.80989266693
2136,83161.69534678425
2137,106627.31023909638
2138,128292.8772795815
2139,144783.6882484188
2140,138960.5347178972
2141,149970.80141244768
2142,125290.14806659125
2143,151751.6899866202
2144,119758.54665215652
2145,137641.73062195966
2146,167323.8192454822
2147,150770.46064558503
2148,120262.92647805106
2149,133128.58084832522
2150,219413.60857463526
2151,124266.11318085398
2152,168101.36729337953
2153,171296.09841949848
2154,100801.69964449102
2155,136561.32841405412
2156,265357.02142359514
2157,228091.94419152316
2158,232489.99124326507
2159,217802.5132154969
2160,175660.47665436103
2161,234960.24624273067
2162,503017.62237547553
2163,340486.3646993005
2164,234285.18290940745
2165,210445.39470152
2166,161890.2629711669
2167,219069.040988914
2168,201263.89462384442
2169,197537.56287708296
2170,217413.82131630363
2171,155907.87644840698
2172,141332.96905912613
2173,168999.69197205466
2174,231599.80852462898
2175,282541.68759277195
2176,291257.63285343174
2177,241417.91173849226
2178,210683.00378710616
2179,138322.12104243852
2180,218372.32534914656
2181,192210.6483566518
2182,223150.59727795504
2183,191178.3914190427
2184,122292.01417165164
2185,120165.58911487309
2186,143194.0446747364
2187,152844.3985380344
2188,154831.13942347403
2189,312252.30119358253
2190,81723.78453943331
2191,76837.11991611839
2192,92018.87916554365
2193,109679.84357294861
2194,100052.56927304088
2195,108632.09767164796
2196,115811.46925862238
2197,123478.18524734974
2198,160712.16962897131
2199,199333.24542659722
2200,152523.5320025007
2201,145982.7146394211
2202,196605.99550614113
2203,143646.94735000288
2204,178956.69762020043
2205,121926.65022127944
2206,142514.62849574312
2207,225542.50919462135
2208,274185.60877077427
2209,257711.3031869728
2210,124054.09360995801
2211,113853.09971678034
2212,122049.69778559358
2213,103447.43203762532
2214,123350.87400750029
2215,102357.77957088542
2216,145465.359674507
2217,72532.27873026246
2218,59593.56645834383
2219,54506.64172756709
2220,62553.61978327853
2221,297164.52840284846
2222,284213.4128962201
2223,271649.8580884396
2224,208844.76010229625
2225,124195.99033202656
2226,182687.18285357664
2227,210449.25324948214
2228,258075.1589668714
2229,251768.89275558002
2230,159323.38320569866
2231,209809.02835507886
2232,177965.65639760683
2233,183606.83167208763
2234,233766.87022742032
2235,220528.9241184564
2236,264683.19555663137
2237,325518.6883862373
2238,185161.91794838858
2239,106265.37941890389
2240,149044.07839624016
2241,134881.1891906943
2242,110414.14536895137
2243,122047.30267653917
2244,103933.72425914467
2245,98537.0279246857
2246,132715.38964750676
2247,106595.55925135361
2248,124107.4860567205
2249,118663.13670239298
2250,125394.80784360302
2251,118213.09458771552
2252,181764.71879691302
2253,157180.50101491105
2254,175759.57805340525
2255,198808.93369801837
2256,169768.7872137927
2257,214337.85810575425
2258,157791.8072871414
2259,177642.78115842957
2260,152304.6898508417
2261,208145.49495044522
2262,231228.75736098766
2263,361573.37447729555
2264,613969.6213149552
2265,156589.41049456183
2266,317502.72949993965
2267,403773.32418881526
2268,462230.9801949654
2269,152096.10276543818
2270,189703.33986209732
2271,210343.2312041241
2272,175075.3003601672
2273,150266.4486926735
2274,175530.32891892904
2275,169919.83599374112
2276,189103.5568021395
2277,181569.64337368676
2278,144607.41544595212
2279,123487.7167905208
2280,113372.64582039614
2281,166806.97132892354
2282,176901.46187245077
2283,105800.49386454269
2284,106388.43175067447
2285,143301.70709358228
2286,122988.3991631241
2287,339530.66557604686
2288,276620.32612268534
2289,381746.5377378863
2290,475106.1878406011
2291,309099.3463897199
2292,454073.51471720694
2293,497623.5580718805
2294,409170.4943358652
2295,567572.0717998063
2296,279986.1732663069
2297,310885.59318628174
2298,355323.68989505176
2299,391788.5522393017
2300,339825.2924160525
2301,288191.35123653174
2302,262308.26145009167
2303,241968.6901889033
2304,239008.07431913784
2305,217729.89600196283
2306,219176.75128657295
2307,214438.30292657303
2308,242810.43584475294
2309,295979.9795060299
2310,211855.2314107626
2311,224788.7299428249
2312,165676.6425964469
2313,170765.3396202802
2314,168551.99567334013
2315,175534.9353856929
2316,183722.2832317519
2317,191896.2905116767
2318,178491.1062071563
2319,176314.37081731998
2320,178628.69951131224
2321,241475.52408697983
2322,175284.60938235963
2323,182434.29410554856
2324,183884.86155294353
2325,209470.9563017961
2326,174438.14820217382
2327,201998.2864892835
2328,217391.76132743384
2329,194558.84032110576
2330,186304.2441011405
2331,344158.5782536554
2332,404467.40841507097
2333,312091.45685528254
2334,244722.79129118824
2335,262897.7622940908
2336,310555.00454418274
2337,195732.0463703
2338,252730.0840934469
2339,228381.12520134755
2340,421409.3800000622
2341,211028.88942552148
2342,234096.83159736975
2343,241207.08008738823
2344,223662.40576352598
2345,229833.26439323052
2346,201326.6426781505
2347,190678.23114763893
2348,230499.9338655847
2349,167758.5521962649
2350,277895.5546265421
2351,240681.49853966097
2352,250185.87837103964
2353,254975.09604693795
2354,135126.27950641589
2355,142449.8643327202
2356,138321.90388421956
2357,188648.40470051186
2358,189714.2922794716
2359,138200.66499162023
2360,116836.15608970489
2361,146705.37082562872
2362,280248.59445192094
2363,122852.74452745072
2364,164786.4569862901
2365,219095.3608763054
2366,191097.66523625635
2367,215883.48903423367
2368,210284.6896057704
2369,209830.7082994601
2370,180412.9924690888
2371,175383.71184204653
2372,193070.28878692904
2373,284828.5072041429
2374,338789.6529058979
2375,252717.3812624505
2376,324618.1922883072
2377,376010.62456656416
2378,136986.7045641383
2379,210159.21747080216
2380,145700.54202837095
2381,166507.86721280866
2382,198315.27423747763
2383,198896.14135699012
2384,241321.32976975743
2385,153288.9889032888
2386,126093.36100154283
2387,133752.2023641397
2388,96497.17794755835
2389,116876.06457436357
2390,138984.7609105411
2391,145539.4598152842
2392,122872.43420363977
2393,158704.2015921919
2394,132762.70583364292
2395,207474.6689069483
2396,139048.12618766143
2397,224069.8197847514
2398,136742.5720736863
2399,74569.27026168887
2400,69967.86060985911
2401,136644.13230205263
2402,130927.76603525168
2403,149956.77366275876
2404,145030.69665889657
2405,157377.83008119854
2406,144280.3936276398
2407,115806.83552663692
2408,129241.89801205437
2409,117175.23188182541
2410,166121.70956284663
2411,112566.62818731535
2412,152628.10022703052
2413,127760.87080875401
2414,142693.6887542588
2415,138479.47558681236
2416,120642.15451541988
2417,125842.72886723187
2418,130811.07194127663
2419,131201.4516453207
2420,123820.22612186192
2421,151380.36613505328
2422,104599.40834694741
2423,104851.64870400459
2424,166976.406995674
2425,234469.14036599259
2426,132683.85180398202
2427,131557.39152250972
2428,169665.0650918297
2429,118095.52945673167
2430,131508.28315387017
2431,109258.82626870819
2432,150629.8506462752
2433,148796.4367794009
2434,146594.98800939132
2435,158171.29430636743
2436,104719.95565678256
2437,107599.72543878955
2438,122697.7217758238
2439,98430.12940422671
2440,123155.13053723685
2441,88997.92328541017
2442,99891.76901024947
2443,124693.4161014258
2444,131029.91326384824
2445,89315.96764177237
2446,129215.62861435383
2447,166752.87490787433
2448,128683.38637872378
2449,110331.45050397489
2450,145662.19558508787
2451,125281.7573001708
2452,194767.76180983734
2453,93756.60181351408
2454,107363.22641849982
2455,108663.64478029306
2456,120726.05793438274
2457,124466.9701805264
2458,128322.22849232951
2459,110661.92483992381
2460,139880.091386258
2461,121463.15460520968
2462,125770.31470224624
2463,116785.67299778579
2464,164466.86694926792
2465,142407.4310502595
2466,118704.30801055701
2467,126934.87167810339
2468,83619.58223764709
2469,82429.72519375723
2470,192922.02894135026
2471,201614.59653267093
2472,166298.22733738457
2473,123768.46058294416
2474,88377.21003474508
2475,210321.11321549016
2476,118138.55866276166
2477,123101.48184561665
2478,152990.81803289102
2479,99936.47118319123
2480,145212.90976999764
2481,118710.35066450365
2482,115488.5154617717
2483,113324.54963673005
2484,123712.04694180658
2485,120882.82313981932
2486,155669.0800461748
2487,162539.34966242878
2488,165834.95655247374
2489,151878.17581983053
2490,142130.98814815187
2491,82831.0914043821
2492,192921.1136992546
2493,144258.5292468524
2494,132905.97979780607
2495,82814.45719023964
2496,252935.91577205365
2497,152358.5998106693
2498,112924.90996687561
2499,88275.97899565908
2500,117493.63321018526
2501,128556.67358990903
2502,142788.79201254132
2503,109893.03413619802
2504,190736.90248519214
2505,211931.6897577877
2506,242918.65187149076
2507,292762.89049925277
2508,242817.85984522032
2509,213472.04841035468
2510,213884.33952318155
2511,171888.58683835174
2512,209197.10624710275
2513,219555.17005620187
2514,329460.4730030313
2515,154384.04464561466
2516,174708.66710019737
2517,149881.4199362961
2518,154556.25939350735
2519,234369.978768928
2520,217519.21413606504
2521,188072.96314517106
2522,223514.3610805825
2523,125186.69168770374
2524,132858.0119064718
2525,143494.2336269644
2526,153206.1812777474
2527,122195.1852314014
2528,126245.86416010183
2529,133194.0359154685
2530,133881.10469700058
2531,250651.71620087675
2532,227745.75431737042
2533,195521.96421411887
2534,221541.7433560729
2535,291633.7014359857
2536,236081.6608335517
2537,233838.65369267602
2538,178860.98752320526
2539,184023.50730892425
2540,170224.63519520112
2541,181499.91494710205
2542,161221.8440326882
2543,130439.75661319651
2544,121502.58143469272
2545,136234.8741719902
2546,126896.94414697059
2547,139899.77585330606
2548,151390.44429152814
2549,160628.44674742085
2550,1619255.6072212865
2551,144899.68434293004
2552,126324.10010146606
2553,69218.98129671361
2554,94464.54411993852
2555,115151.7277147628
2556,101810.7887951123
2557,105093.87807204737
2558,138491.7496675598
2559,143387.97553324213
2560,154937.47622366232
2561,152111.299099277
2562,136139.55416741178
2563,150088.26808107703
2564,206203.22322279873
2565,131684.4667632978
2566,153689.49955962133
2567,148698.28939886115
2568,224409.9073851198
2569,226729.3134598335
2570,119345.82185573234
2571,203514.75489946944
2572,145075.4660741257
2573,232958.56061748738
2574,359575.59398719436
2575,130005.65337670133
2576,112032.32438142
2577,130642.13007096191
2578,83719.47831167206
2579,49139.22625891079
2580,66640.83911896042
2581,92058.80631068438
2582,85090.30446973306
2583,283016.676185804
2584,169983.5771884599
2585,180217.82849198047
2586,225685.6172704634
2587,193479.4178041216
2588,143221.2944670989
2589,146539.3356299825
2590,220041.74416337733
2591,240292.04193323816
2592,204476.94263362524
2593,236703.44839761447
2594,184178.66192149406
2595,192209.82390536575
2596,305711.3254617203
2597,187779.3142572907
2598,287668.3739780605
2599,364489.64521423634
2600,131296.52635126497
2601,128487.16348710074
2602,81765.89042903388
2603,92519.72565412505
2604,84776.0325428656
2605,81138.2706799295
2606,143268.46893268925
2607,203945.09630660093
2608,182694.05073690528
2609,177263.99222545346
2610,108633.89553232011
2611,202843.22129637416
2612,154568.93568644882
2613,125986.38024038746
2614,120977.46754434693
2615,147264.33727202032
2616,146595.9959187478
2617,190353.80512879792
2618,175715.3397297783
2619,195778.4642211681
2620,186116.53740660095
2621,170062.38601873844
2622,176298.9040133886
2623,242777.07625292396
2624,292214.3232910059
2625,321680.66433172644
2626,168999.66381528424
2627,172490.60213714465
2628,450955.7128518944
2629,534252.3777578445
2630,375133.1049470233
2631,465866.95973435603
2632,416220.20840763196
2633,317881.7307322491
2634,432716.5152810404
2635,141336.8589994349
2636,166966.08531132326
2637,169139.18412797627
2638,251789.77194977354
2639,179250.52736475534
2640,142098.06212757702
2641,105070.59581534968
2642,180860.83042958015
2643,101037.05122253808
2644,114674.87675326916
2645,107984.92364001139
2646,96435.30202576182
2647,102624.19786789065
2648,142323.87063839377
2649,161352.55498069277
2650,137881.90804886594
2651,145712.5002358657
2652,409734.460943411
2653,256072.54584549027
2654,259926.04878006704
2655,432307.10912112944
2656,322051.3377014786
2657,337838.08218268224
2658,300697.0492402591
2659,285539.6155062786
2660,328373.02155989414
2661,360423.3711858124
2662,370161.36138823396
2663,282895.9432245705
2664,278713.3396266102
2665,328375.5464323517
2666,298443.15760414355
2667,164929.6837729415
2668,173134.89730834655
2669,174681.9882304146
2670,262147.1733288746
2671,180406.28597375625
2672,191476.76299407854
2673,204955.75314401928
2674,188933.2588273445
2675,168426.8245390506
2676,196603.4132380557
2677,198838.00446531366
2678,219713.74988434804
2679,265792.2288197264
2680,279461.8903744829
2681,410468.71326229826
2682,327090.86272830924
2683,560408.0337579726
2684,306249.8383853902
2685,315260.38621284824
2686,258515.56837002226
2687,308975.4787602408
2688,203106.07458564386
2689,193018.90897921706
2690,403295.0004068419
2691,191152.273155433
2692,141520.96005085116
2693,195471.6465712421
2694,124011.22101654123
2695,189775.44164232427
2696,183679.4234329486
2697,189494.3573630921
2698,196201.2436016987
2699,170544.594006646
2700,151763.7046591443
2701,142580.47549801948
2702,104794.8063209425
2703,111117.33938662887
2704,138840.76863132263
2705,110382.34402251121
2706,102813.82179846142
2707,112779.55965874672
2708,131513.85476904054
2709,101775.77987583884
2710,128559.94652147093
2711,300395.2553944689
2712,373508.687460921
2713,178786.88175040885
2714,164295.28267722906
2715,175401.09531292826
2716,156373.64096832997
2717,198166.90587809111
2718,224964.901145799
2719,160082.66668295802
2720,167993.15212851076
2721,127951.59688119512
2722,166308.0181737089
2723,150374.5437692628
2724,124929.26828044419
2725,123369.32246408434
2726,158498.27267981268
2727,197389.01624853074
2728,175540.56375459558
2729,146849.56176020252
2730,140776.0948247343
2731,129252.83815620326
2732,134602.7119446534
2733,159656.4393075045
